4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
3892.249186	6489.992823
3892.249186	6489.992823
3760.382390	5981.755115
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
3760.382390	5981.755115
4830.008009	7801.755017
5328.051453	8129.359431
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
5779.505438	8755.560228
3892.249186	6489.992823
3892.249186	6489.992823
4830.008009	7801.755017
4830.008009	7801.755017
8058.433208	12428.200431
8058.433208	12428.200431
4830.008009	7801.755017
3760.382390	5981.755115
6114.390368	9246.479272
3892.249186	6489.992823
3892.249186	6489.992823
4830.008009	7801.755017
5328.051453	8129.359431
4830.008009	7801.755017
5779.505438	8755.560228
5779.505438	8755.560228
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
8058.433208	12428.200431
3760.382390	5981.755115
5328.051453	8129.359431
4830.008009	7801.755017
4830.008009	7801.755017
3892.249186	6489.992823
3254.733874	5187.118625
4830.008009	7801.755017
4830.008009	7801.755017
8058.433208	12428.200431
3892.249186	6489.992823
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
8058.433208	12428.200431
6114.390368	9246.479272
4830.008009	7801.755017
3760.382390	5981.755115
5779.505438	8755.560228
3254.733874	5187.118625
4830.008009	7801.755017
5757.415821	8719.537579
4830.008009	7801.755017
5328.051453	8129.359431
3892.249186	6489.992823
5757.415821	8719.537579
4830.008009	7801.755017
3892.249186	6489.992823
4830.008009	7801.755017
8058.433208	12428.200431
3254.733874	5187.118625
3892.249186	6489.992823
4830.008009	7801.755017
3892.249186	6489.992823
3760.382390	5981.755115
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
3892.249186	6489.992823
4830.008009	7801.755017
8058.433208	12428.200431
3892.249186	6489.992823
3760.382390	5981.755115
3892.249186	6489.992823
8058.433208	12428.200431
4830.008009	7801.755017
3799.180361	6357.069836
4830.008009	7801.755017
3892.249186	6489.992823
4830.008009	7801.755017
3760.382390	5981.755115
8058.433208	12428.200431
5328.051453	8129.359431
4830.008009	7801.755017
3892.249186	6489.992823
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
3892.249186	6489.992823
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
8058.433208	12428.200431
3892.249186	6489.992823
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
3892.249186	6489.992823
4830.008009	7801.755017
8058.433208	12428.200431
3892.249186	6489.992823
3892.249186	6489.992823
3892.249186	6489.992823
4830.008009	7801.755017
3892.249186	6489.992823
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
3892.249186	6489.992823
4830.008009	7801.755017
4830.008009	7801.755017
5328.051453	8129.359431
4830.008009	7801.755017
5757.415821	8719.537579
4830.008009	7801.755017
3760.382390	5981.755115
4830.008009	7801.755017
5779.505438	8755.560228
3799.180361	6357.069836
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
3892.249186	6489.992823
3892.249186	6489.992823
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
3804.372191	5940.273921
3892.249186	6489.992823
3892.249186	6489.992823
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
3892.249186	6489.992823
5779.505438	8755.560228
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
5328.051453	8129.359431
4830.008009	7801.755017
5779.505438	8755.560228
4830.008009	7801.755017
6114.390368	9246.479272
4830.008009	7801.755017
6114.390368	9246.479272
4830.008009	7801.755017
3892.249186	6489.992823
8058.433208	12428.200431
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
3760.382390	5981.755115
4830.008009	7801.755017
8058.433208	12428.200431
4830.008009	7801.755017
8058.433208	12428.200431
5779.505438	8755.560228
4830.008009	7801.755017
8058.433208	12428.200431
4830.008009	7801.755017
3760.382390	5981.755115
4830.008009	7801.755017
5779.505438	8755.560228
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
3799.180361	6357.069836
3892.249186	6489.992823
8058.433208	12428.200431
3892.249186	6489.992823
4830.008009	7801.755017
3892.249186	6489.992823
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
3892.249186	6489.992823
8058.433208	12428.200431
4830.008009	7801.755017
4830.008009	7801.755017
3892.249186	6489.992823
6114.390368	9246.479272
8058.433208	12428.200431
4830.008009	7801.755017
5328.051453	8129.359431
5779.505438	8755.560228
4830.008009	7801.755017
3892.249186	6489.992823
3892.249186	6489.992823
5779.505438	8755.560228
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
5757.415821	8719.537579
4830.008009	7801.755017
4830.008009	7801.755017
5328.051453	8129.359431
6114.390368	9246.479272
4830.008009	7801.755017
3760.382390	5981.755115
4830.008009	7801.755017
3892.249186	6489.992823
5328.051453	8129.359431
4830.008009	7801.755017
4830.008009	7801.755017
8058.433208	12428.200431
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
5328.051453	8129.359431
3892.249186	6489.992823
4830.008009	7801.755017
4830.008009	7801.755017
8058.433208	12428.200431
4830.008009	7801.755017
4830.008009	7801.755017
3892.249186	6489.992823
4830.008009	7801.755017
3892.249186	6489.992823
4830.008009	7801.755017
3892.249186	6489.992823
4830.008009	7801.755017
4830.008009	7801.755017
3892.249186	6489.992823
3760.382390	5981.755115
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
5328.051453	8129.359431
4830.008009	7801.755017
5328.051453	8129.359431
4830.008009	7801.755017
4830.008009	7801.755017
8058.433208	12428.200431
3892.249186	6489.992823
4830.008009	7801.755017
3804.372191	5940.273921
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
5328.051453	8129.359431
4830.008009	7801.755017
4830.008009	7801.755017
5779.505438	8755.560228
3892.249186	6489.992823
4830.008009	7801.755017
5328.051453	8129.359431
4830.008009	7801.755017
5779.505438	8755.560228
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
3892.249186	6489.992823
3892.249186	6489.992823
5328.051453	8129.359431
3892.249186	6489.992823
4830.008009	7801.755017
4830.008009	7801.755017
8058.433208	12428.200431
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
8058.433208	12428.200431
4830.008009	7801.755017
8058.433208	12428.200431
3892.249186	6489.992823
4830.008009	7801.755017
3892.249186	6489.992823
3892.249186	6489.992823
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
5328.051453	8129.359431
5328.051453	8129.359431
4830.008009	7801.755017
8058.433208	12428.200431
4830.008009	7801.755017
8058.433208	12428.200431
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
8058.433208	12428.200431
4830.008009	7801.755017
4830.008009	7801.755017
8058.433208	12428.200431
4830.008009	7801.755017
8058.433208	12428.200431
3892.249186	6489.992823
4830.008009	7801.755017
3892.249186	6489.992823
4830.008009	7801.755017
3892.249186	6489.992823
4830.008009	7801.755017
3892.249186	6489.992823
5779.505438	8755.560228
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
6114.390368	9246.479272
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
3892.249186	6489.992823
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
3760.382390	5981.755115
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
5757.415821	8719.537579
4830.008009	7801.755017
3892.249186	6489.992823
5328.051453	8129.359431
8058.433208	12428.200431
4830.008009	7801.755017
8058.433208	12428.200431
4830.008009	7801.755017
3892.249186	6489.992823
4830.008009	7801.755017
3892.249186	6489.992823
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
8058.433208	12428.200431
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
3254.733874	5187.118625
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
4830.008009	7801.755017
3892.249186	6489.992823
5779.505438	8755.560228
5328.051453	8129.359431
8058.433208	12428.200431
4830.008009	7801.755017
3760.382390	5981.755115
8058.433208	12428.200431
8058.433208	12428.200431
4830.008009	7801.755017
3892.249186	6489.992823
3254.733874	5187.118625
5779.505438	8755.560228
3892.249186	6489.992823
